occupation_id,osca_title,candidate_onet_soc_code,candidate_onet_title,match_type
121231,Corporate General Manager,11-9199.10,Wind Energy Development Managers,partial
121231,Corporate General Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
121231,Corporate General Manager,13-1082.00,Project Management Specialists,partial
121232,Defence Force Senior Officer,55-1011.00,Air Crew Officers,partial
121232,Defence Force Senior Officer,55-1012.00,Aircraft Launch and Recovery Officers,partial
121232,Defence Force Senior Officer,55-1013.00,Armored Assault Vehicle Officers,partial
121232,Defence Force Senior Officer,55-1014.00,Artillery and Missile Officers,partial
121232,Defence Force Senior Officer,55-1015.00,Command and Control Center Officers,partial
121232,Defence Force Senior Officer,55-1016.00,Infantry Officers,partial
121232,Defence Force Senior Officer,55-1017.00,Special Forces Officers,partial
121232,Defence Force Senior Officer,55-1019.00,"Military Officer Special and Tactical Operations Leaders, All Other",partial
121331,Local Government Legislator,11-1031.00,Legislators,exact
121332,Member of Parliament,11-1031.00,Legislators,exact
121399,Legislators nec,11-1031.00,Legislators,exact
131131,Construction Project Manager,11-9021.00,Construction Managers,exact
131231,Engineering Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
131231,Engineering Manager,11-9179.00,"Personal Service Managers, All Other",partial
131231,Engineering Manager,11-9179.01,Fitness and Wellness Coordinators,partial
131231,Engineering Manager,11-9179.02,Spa Managers,partial
131231,Engineering Manager,11-9199.00,"Managers, All Other",partial
131231,Engineering Manager,11-9199.01,Regulatory Affairs Managers,partial
131231,Engineering Manager,11-9199.02,Compliance Managers,partial
131231,Engineering Manager,11-9199.08,Loss Prevention Managers,partial
131231,Engineering Manager,11-9199.09,Wind Energy Operations Managers,partial
131231,Engineering Manager,11-9199.10,Wind Energy Development Managers,partial
131231,Engineering Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
131231,Engineering Manager,13-1082.00,Project Management Specialists,partial
131331,Project Builder,11-9021.00,Construction Managers,partial
131431,Property Developer,11-9021.00,Construction Managers,exact
131931,Surveying Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
131931,Surveying Manager,11-9179.00,"Personal Service Managers, All Other",partial
131931,Surveying Manager,11-9179.01,Fitness and Wellness Coordinators,partial
131931,Surveying Manager,11-9179.02,Spa Managers,partial
131931,Surveying Manager,11-9199.00,"Managers, All Other",partial
131931,Surveying Manager,11-9199.01,Regulatory Affairs Managers,partial
131931,Surveying Manager,11-9199.02,Compliance Managers,partial
131931,Surveying Manager,11-9199.08,Loss Prevention Managers,partial
131931,Surveying Manager,11-9199.09,Wind Energy Operations Managers,partial
131931,Surveying Manager,11-9199.10,Wind Energy Development Managers,partial
131931,Surveying Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
131931,Surveying Manager,13-1082.00,Project Management Specialists,partial
131999,Construction and Engineering Managers nec,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
131999,Construction and Engineering Managers nec,11-9179.00,"Personal Service Managers, All Other",partial
131999,Construction and Engineering Managers nec,11-9179.01,Fitness and Wellness Coordinators,partial
131999,Construction and Engineering Managers nec,11-9179.02,Spa Managers,partial
131999,Construction and Engineering Managers nec,11-9199.00,"Managers, All Other",partial
131999,Construction and Engineering Managers nec,11-9199.01,Regulatory Affairs Managers,partial
131999,Construction and Engineering Managers nec,11-9199.02,Compliance Managers,partial
131999,Construction and Engineering Managers nec,11-9199.08,Loss Prevention Managers,partial
131999,Construction and Engineering Managers nec,11-9199.09,Wind Energy Operations Managers,partial
131999,Construction and Engineering Managers nec,11-9199.10,Wind Energy Development Managers,partial
131999,Construction and Engineering Managers nec,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
131999,Construction and Engineering Managers nec,13-1082.00,Project Management Specialists,partial
132131,Manufacturer,11-3051.00,Industrial Production Managers,exact
132131,Manufacturer,11-3051.01,Quality Control Systems Managers,exact
132131,Manufacturer,11-3051.02,Geothermal Production Managers,exact
132131,Manufacturer,11-3051.03,Biofuels Production Managers,exact
132131,Manufacturer,11-3051.04,Biomass Power Plant Managers,exact
132131,Manufacturer,11-3051.06,Hydroelectric Production Managers,exact
132231,Forest Manager,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",exact
132232,Production Manager (Manufacturing),11-3051.00,Industrial Production Managers,partial
132232,Production Manager (Manufacturing),11-3051.01,Quality Control Systems Managers,partial
132232,Production Manager (Manufacturing),11-3051.02,Geothermal Production Managers,partial
132232,Production Manager (Manufacturing),11-3051.03,Biofuels Production Managers,partial
132232,Production Manager (Manufacturing),11-3051.04,Biomass Power Plant Managers,partial
132232,Production Manager (Manufacturing),11-3051.06,Hydroelectric Production Managers,partial
132232,Production Manager (Manufacturing),51-1011.00,First-Line Supervisors of Production and Operating Workers,partial
132233,Production Manager (Mining),11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
132233,Production Manager (Mining),11-9179.00,"Personal Service Managers, All Other",partial
132233,Production Manager (Mining),11-9179.01,Fitness and Wellness Coordinators,partial
132233,Production Manager (Mining),11-9179.02,Spa Managers,partial
132233,Production Manager (Mining),11-9199.00,"Managers, All Other",partial
132233,Production Manager (Mining),11-9199.01,Regulatory Affairs Managers,partial
132233,Production Manager (Mining),11-9199.02,Compliance Managers,partial
132233,Production Manager (Mining),11-9199.08,Loss Prevention Managers,partial
132233,Production Manager (Mining),11-9199.09,Wind Energy Operations Managers,partial
132233,Production Manager (Mining),11-9199.10,Wind Energy Development Managers,partial
132233,Production Manager (Mining),11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
132233,Production Manager (Mining),13-1082.00,Project Management Specialists,partial
133131,Importer or Exporter,11-3071.00,"Transportation, Storage, and Distribution Managers",exact
133131,Importer or Exporter,11-3071.04,Supply Chain Managers,exact
133132,Wholesaler,11-1021.00,General and Operations Managers,exact
133231,Procurement Manager,11-3071.00,"Transportation, Storage, and Distribution Managers",exact
133231,Procurement Manager,11-3071.04,Supply Chain Managers,exact
133331,Supply and Distribution Manager,11-3071.00,"Transportation, Storage, and Distribution Managers",exact
133331,Supply and Distribution Manager,11-3071.04,Supply Chain Managers,exact
141131,Assistant School Principal,11-9032.00,"Education Administrators, Kindergarten through Secondary",partial
141131,Assistant School Principal,11-9033.00,"Education Administrators, Postsecondary",partial
141131,Assistant School Principal,11-9039.00,"Education Administrators, All Other",partial
141132,School Principal,11-9032.00,"Education Administrators, Kindergarten through Secondary",partial
141132,School Principal,11-9033.00,"Education Administrators, Postsecondary",partial
141132,School Principal,11-9039.00,"Education Administrators, All Other",partial
141231,Children's Education and Care Service Director,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",exact
141331,Aged Care Manager,11-1021.00,General and Operations Managers,partial
141331,Aged Care Manager,11-9111.00,Medical and Health Services Managers,partial
141332,Director of Nursing / Midwifery,11-9111.00,Medical and Health Services Managers,exact
141333,Medical Administrator,11-9111.00,Medical and Health Services Managers,exact
141334,Paramedic Manager,11-9111.00,Medical and Health Services Managers,exact
141335,Welfare Centre Manager,11-9151.00,Social and Community Service Managers,exact
141399,Health and Welfare Service Managers nec,11-9111.00,Medical and Health Services Managers,partial
141399,Health and Welfare Service Managers nec,11-1021.00,General and Operations Managers,partial
141399,Health and Welfare Service Managers nec,11-9151.00,Social and Community Service Managers,partial
141431,Faculty Manager,11-9032.00,"Education Administrators, Kindergarten through Secondary",partial
141431,Faculty Manager,11-9033.00,"Education Administrators, Postsecondary",partial
141431,Faculty Manager,11-9039.00,"Education Administrators, All Other",partial
141432,Regional Education Manager,11-9032.00,"Education Administrators, Kindergarten through Secondary",partial
141432,Regional Education Manager,11-9033.00,"Education Administrators, Postsecondary",partial
141432,Regional Education Manager,11-9039.00,"Education Administrators, All Other",partial
141499,Education Managers nec,11-9032.00,"Education Administrators, Kindergarten through Secondary",partial
141499,Education Managers nec,11-9033.00,"Education Administrators, Postsecondary",partial
141499,Education Managers nec,11-9039.00,"Education Administrators, All Other",partial
149131,Arts Administrator or Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149131,Arts Administrator or Manager,11-9179.00,"Personal Service Managers, All Other",partial
149131,Arts Administrator or Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149131,Arts Administrator or Manager,11-9179.02,Spa Managers,partial
149131,Arts Administrator or Manager,11-9199.00,"Managers, All Other",partial
149131,Arts Administrator or Manager,11-9199.01,Regulatory Affairs Managers,partial
149131,Arts Administrator or Manager,11-9199.02,Compliance Managers,partial
149131,Arts Administrator or Manager,11-9199.08,Loss Prevention Managers,partial
149131,Arts Administrator or Manager,11-9199.09,Wind Energy Operations Managers,partial
149131,Arts Administrator or Manager,11-9199.10,Wind Energy Development Managers,partial
149131,Arts Administrator or Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149131,Arts Administrator or Manager,13-1082.00,Project Management Specialists,partial
149132,Library Services Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149132,Library Services Manager,11-9179.00,"Personal Service Managers, All Other",partial
149132,Library Services Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149132,Library Services Manager,11-9179.02,Spa Managers,partial
149132,Library Services Manager,11-9199.00,"Managers, All Other",partial
149132,Library Services Manager,11-9199.01,Regulatory Affairs Managers,partial
149132,Library Services Manager,11-9199.02,Compliance Managers,partial
149132,Library Services Manager,11-9199.08,Loss Prevention Managers,partial
149132,Library Services Manager,11-9199.09,Wind Energy Operations Managers,partial
149132,Library Services Manager,11-9199.10,Wind Energy Development Managers,partial
149132,Library Services Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149132,Library Services Manager,13-1082.00,Project Management Specialists,partial
149133,Sports Administrator,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149133,Sports Administrator,11-9179.00,"Personal Service Managers, All Other",partial
149133,Sports Administrator,11-9179.01,Fitness and Wellness Coordinators,partial
149133,Sports Administrator,11-9179.02,Spa Managers,partial
149133,Sports Administrator,11-9199.00,"Managers, All Other",partial
149133,Sports Administrator,11-9199.01,Regulatory Affairs Managers,partial
149133,Sports Administrator,11-9199.02,Compliance Managers,partial
149133,Sports Administrator,11-9199.08,Loss Prevention Managers,partial
149133,Sports Administrator,11-9199.09,Wind Energy Operations Managers,partial
149133,Sports Administrator,11-9199.10,Wind Energy Development Managers,partial
149133,Sports Administrator,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149133,Sports Administrator,13-1082.00,Project Management Specialists,partial
149199,"Arts, Culture and Sports Administrators nec",11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149199,"Arts, Culture and Sports Administrators nec",11-9179.00,"Personal Service Managers, All Other",partial
149199,"Arts, Culture and Sports Administrators nec",11-9179.01,Fitness and Wellness Coordinators,partial
149199,"Arts, Culture and Sports Administrators nec",11-9179.02,Spa Managers,partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.00,"Managers, All Other",partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.01,Regulatory Affairs Managers,partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.02,Compliance Managers,partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.08,Loss Prevention Managers,partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.09,Wind Energy Operations Managers,partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.10,Wind Energy Development Managers,partial
149199,"Arts, Culture and Sports Administrators nec",11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149199,"Arts, Culture and Sports Administrators nec",13-1082.00,Project Management Specialists,partial
149199,"Arts, Culture and Sports Administrators nec",21-2011.00,Clergy,partial
149199,"Arts, Culture and Sports Administrators nec",21-2021.00,"Directors, Religious Activities and Education",partial
149231,Commissioned Defence Force Officer,55-1011.00,Air Crew Officers,partial
149231,Commissioned Defence Force Officer,55-1012.00,Aircraft Launch and Recovery Officers,partial
149231,Commissioned Defence Force Officer,55-1013.00,Armored Assault Vehicle Officers,partial
149231,Commissioned Defence Force Officer,55-1014.00,Artillery and Missile Officers,partial
149231,Commissioned Defence Force Officer,55-1015.00,Command and Control Center Officers,partial
149231,Commissioned Defence Force Officer,55-1016.00,Infantry Officers,partial
149231,Commissioned Defence Force Officer,55-1017.00,Special Forces Officers,partial
149231,Commissioned Defence Force Officer,55-1019.00,"Military Officer Special and Tactical Operations Leaders, All Other",partial
149232,Commissioned Fire Officer,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149232,Commissioned Fire Officer,11-9179.00,"Personal Service Managers, All Other",partial
149232,Commissioned Fire Officer,11-9179.01,Fitness and Wellness Coordinators,partial
149232,Commissioned Fire Officer,11-9179.02,Spa Managers,partial
149232,Commissioned Fire Officer,11-9199.00,"Managers, All Other",partial
149232,Commissioned Fire Officer,11-9199.01,Regulatory Affairs Managers,partial
149232,Commissioned Fire Officer,11-9199.02,Compliance Managers,partial
149232,Commissioned Fire Officer,11-9199.08,Loss Prevention Managers,partial
149232,Commissioned Fire Officer,11-9199.09,Wind Energy Operations Managers,partial
149232,Commissioned Fire Officer,11-9199.10,Wind Energy Development Managers,partial
149232,Commissioned Fire Officer,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149232,Commissioned Fire Officer,13-1082.00,Project Management Specialists,partial
149233,Commissioned Police Officer,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149233,Commissioned Police Officer,11-9179.00,"Personal Service Managers, All Other",partial
149233,Commissioned Police Officer,11-9179.01,Fitness and Wellness Coordinators,partial
149233,Commissioned Police Officer,11-9179.02,Spa Managers,partial
149233,Commissioned Police Officer,11-9199.00,"Managers, All Other",partial
149233,Commissioned Police Officer,11-9199.01,Regulatory Affairs Managers,partial
149233,Commissioned Police Officer,11-9199.02,Compliance Managers,partial
149233,Commissioned Police Officer,11-9199.08,Loss Prevention Managers,partial
149233,Commissioned Police Officer,11-9199.09,Wind Energy Operations Managers,partial
149233,Commissioned Police Officer,11-9199.10,Wind Energy Development Managers,partial
149233,Commissioned Police Officer,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149233,Commissioned Police Officer,13-1082.00,Project Management Specialists,partial
149331,Environmental Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149331,Environmental Manager,11-9179.00,"Personal Service Managers, All Other",partial
149331,Environmental Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149331,Environmental Manager,11-9179.02,Spa Managers,partial
149331,Environmental Manager,11-9199.00,"Managers, All Other",partial
149331,Environmental Manager,11-9199.01,Regulatory Affairs Managers,partial
149331,Environmental Manager,11-9199.02,Compliance Managers,partial
149331,Environmental Manager,11-9199.08,Loss Prevention Managers,partial
149331,Environmental Manager,11-9199.09,Wind Energy Operations Managers,partial
149331,Environmental Manager,11-9199.10,Wind Energy Development Managers,partial
149331,Environmental Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149331,Environmental Manager,13-1082.00,Project Management Specialists,partial
149332,Exploration Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149332,Exploration Manager,11-9179.00,"Personal Service Managers, All Other",partial
149332,Exploration Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149332,Exploration Manager,11-9179.02,Spa Managers,partial
149332,Exploration Manager,11-9199.00,"Managers, All Other",partial
149332,Exploration Manager,11-9199.01,Regulatory Affairs Managers,partial
149332,Exploration Manager,11-9199.02,Compliance Managers,partial
149332,Exploration Manager,11-9199.08,Loss Prevention Managers,partial
149332,Exploration Manager,11-9199.09,Wind Energy Operations Managers,partial
149332,Exploration Manager,11-9199.10,Wind Energy Development Managers,partial
149332,Exploration Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149332,Exploration Manager,13-1082.00,Project Management Specialists,partial
149333,Laboratory Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149333,Laboratory Manager,11-9179.00,"Personal Service Managers, All Other",partial
149333,Laboratory Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149333,Laboratory Manager,11-9179.02,Spa Managers,partial
149333,Laboratory Manager,11-9199.00,"Managers, All Other",partial
149333,Laboratory Manager,11-9199.01,Regulatory Affairs Managers,partial
149333,Laboratory Manager,11-9199.02,Compliance Managers,partial
149333,Laboratory Manager,11-9199.08,Loss Prevention Managers,partial
149333,Laboratory Manager,11-9199.09,Wind Energy Operations Managers,partial
149333,Laboratory Manager,11-9199.10,Wind Energy Development Managers,partial
149333,Laboratory Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149333,Laboratory Manager,13-1082.00,Project Management Specialists,partial
149399,Scientific and Environmental Managers nec,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149399,Scientific and Environmental Managers nec,11-9179.00,"Personal Service Managers, All Other",partial
149399,Scientific and Environmental Managers nec,11-9179.01,Fitness and Wellness Coordinators,partial
149399,Scientific and Environmental Managers nec,11-9179.02,Spa Managers,partial
149399,Scientific and Environmental Managers nec,11-9199.00,"Managers, All Other",partial
149399,Scientific and Environmental Managers nec,11-9199.01,Regulatory Affairs Managers,partial
149399,Scientific and Environmental Managers nec,11-9199.02,Compliance Managers,partial
149399,Scientific and Environmental Managers nec,11-9199.08,Loss Prevention Managers,partial
149399,Scientific and Environmental Managers nec,11-9199.09,Wind Energy Operations Managers,partial
149399,Scientific and Environmental Managers nec,11-9199.10,Wind Energy Development Managers,partial
149399,Scientific and Environmental Managers nec,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149399,Scientific and Environmental Managers nec,13-1082.00,Project Management Specialists,partial
149431,Senior Non-commissioned Defence Force Member,55-2011.00,First-Line Supervisors of Air Crew Members,partial
149431,Senior Non-commissioned Defence Force Member,55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members,partial
149431,Senior Non-commissioned Defence Force Member,55-2013.00,First-Line Supervisors of All Other Tactical Operations Specialists,partial
149931,Airport Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149931,Airport Manager,11-9179.00,"Personal Service Managers, All Other",partial
149931,Airport Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149931,Airport Manager,11-9179.02,Spa Managers,partial
149931,Airport Manager,11-9199.00,"Managers, All Other",partial
149931,Airport Manager,11-9199.01,Regulatory Affairs Managers,partial
149931,Airport Manager,11-9199.02,Compliance Managers,partial
149931,Airport Manager,11-9199.08,Loss Prevention Managers,partial
149931,Airport Manager,11-9199.09,Wind Energy Operations Managers,partial
149931,Airport Manager,11-9199.10,Wind Energy Development Managers,partial
149931,Airport Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149931,Airport Manager,13-1082.00,Project Management Specialists,partial
149932,Correctional Facility Manager,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149932,Correctional Facility Manager,11-9179.00,"Personal Service Managers, All Other",partial
149932,Correctional Facility Manager,11-9179.01,Fitness and Wellness Coordinators,partial
149932,Correctional Facility Manager,11-9179.02,Spa Managers,partial
149932,Correctional Facility Manager,11-9199.00,"Managers, All Other",partial
149932,Correctional Facility Manager,11-9199.01,Regulatory Affairs Managers,partial
149932,Correctional Facility Manager,11-9199.02,Compliance Managers,partial
149932,Correctional Facility Manager,11-9199.08,Loss Prevention Managers,partial
149932,Correctional Facility Manager,11-9199.09,Wind Energy Operations Managers,partial
149932,Correctional Facility Manager,11-9199.10,Wind Energy Development Managers,partial
149932,Correctional Facility Manager,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149932,Correctional Facility Manager,13-1082.00,Project Management Specialists,partial
149933,Emergency Management Officer,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149933,Emergency Management Officer,11-9179.00,"Personal Service Managers, All Other",partial
149933,Emergency Management Officer,11-9179.01,Fitness and Wellness Coordinators,partial
149933,Emergency Management Officer,11-9179.02,Spa Managers,partial
149933,Emergency Management Officer,11-9199.00,"Managers, All Other",partial
149933,Emergency Management Officer,11-9199.01,Regulatory Affairs Managers,partial
149933,Emergency Management Officer,11-9199.02,Compliance Managers,partial
149933,Emergency Management Officer,11-9199.08,Loss Prevention Managers,partial
149933,Emergency Management Officer,11-9199.09,Wind Energy Operations Managers,partial
149933,Emergency Management Officer,11-9199.10,Wind Energy Development Managers,partial
149933,Emergency Management Officer,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149933,Emergency Management Officer,13-1082.00,Project Management Specialists,partial
149999,Specialist Managers nec,11-1011.00,Chief Executives,partial
149999,Specialist Managers nec,11-1011.03,Chief Sustainability Officers,partial
149999,Specialist Managers nec,11-1021.00,General and Operations Managers,partial
149999,Specialist Managers nec,11-9161.00,Emergency Management Directors,partial
149999,Specialist Managers nec,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",partial
149999,Specialist Managers nec,11-9179.00,"Personal Service Managers, All Other",partial
149999,Specialist Managers nec,11-9179.01,Fitness and Wellness Coordinators,partial
149999,Specialist Managers nec,11-9179.02,Spa Managers,partial
149999,Specialist Managers nec,11-9199.00,"Managers, All Other",partial
149999,Specialist Managers nec,11-9199.01,Regulatory Affairs Managers,partial
149999,Specialist Managers nec,11-9199.02,Compliance Managers,partial
149999,Specialist Managers nec,11-9199.08,Loss Prevention Managers,partial
149999,Specialist Managers nec,11-9199.09,Wind Energy Operations Managers,partial
149999,Specialist Managers nec,11-9199.10,Wind Energy Development Managers,partial
149999,Specialist Managers nec,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,partial
149999,Specialist Managers nec,13-1082.00,Project Management Specialists,partial
151131,Cotton Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151131,Cotton Grower,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151131,Cotton Grower,45-2091.00,Agricultural Equipment Operators,partial
151132,"Grain, Oilseed, Pulse or Pasture Grower",11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151132,"Grain, Oilseed, Pulse or Pasture Grower",45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151132,"Grain, Oilseed, Pulse or Pasture Grower",45-2091.00,Agricultural Equipment Operators,partial
151133,Sugar Cane Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151133,Sugar Cane Grower,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151133,Sugar Cane Grower,45-2091.00,Agricultural Equipment Operators,partial
151199,Broadacre Crop Growers nec,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151199,Broadacre Crop Growers nec,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151199,Broadacre Crop Growers nec,45-2091.00,Agricultural Equipment Operators,partial
151231,Flower Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151231,Flower Grower,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
151231,Flower Grower,37-3013.00,Tree Trimmers and Pruners,partial
151231,Flower Grower,45-2091.00,Agricultural Equipment Operators,partial
151232,Fruit Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151232,Fruit Grower,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151232,Fruit Grower,45-2091.00,Agricultural Equipment Operators,partial
151233,Nut Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151233,Nut Grower,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151233,Nut Grower,45-2091.00,Agricultural Equipment Operators,partial
151234,Production Nursery Grower,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
151234,Production Nursery Grower,37-3013.00,Tree Trimmers and Pruners,partial
151234,Production Nursery Grower,45-2091.00,Agricultural Equipment Operators,partial
151235,Turf Grower,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
151235,Turf Grower,37-3013.00,Tree Trimmers and Pruners,partial
151235,Turf Grower,45-2091.00,Agricultural Equipment Operators,partial
151236,Vegetable Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151236,Vegetable Grower,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151236,Vegetable Grower,45-2091.00,Agricultural Equipment Operators,partial
151237,Wine Grape Grower,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151237,Wine Grape Grower,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151237,Wine Grape Grower,45-2091.00,Agricultural Equipment Operators,partial
151299,Horticultural Crop Growers nec,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151299,Horticultural Crop Growers nec,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151299,Horticultural Crop Growers nec,45-2091.00,Agricultural Equipment Operators,partial
151299,Horticultural Crop Growers nec,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
151299,Horticultural Crop Growers nec,37-3013.00,Tree Trimmers and Pruners,partial
151331,Aquaculture Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151331,Aquaculture Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151331,Aquaculture Farmer,45-2021.00,Animal Breeders,partial
151332,Broadacre Crop and Livestock Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151332,Broadacre Crop and Livestock Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151332,Broadacre Crop and Livestock Farmer,45-2021.00,Animal Breeders,partial
151332,Broadacre Crop and Livestock Farmer,45-2091.00,Agricultural Equipment Operators,partial
151399,Mixed Production and Aquaculture Farmers nec,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
151399,Mixed Production and Aquaculture Farmers nec,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
151399,Mixed Production and Aquaculture Farmers nec,45-2091.00,Agricultural Equipment Operators,partial
151399,Mixed Production and Aquaculture Farmers nec,45-2021.00,Animal Breeders,partial
152131,Beef Cattle Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
152131,Beef Cattle Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
152131,Beef Cattle Farmer,45-2021.00,Animal Breeders,partial
152231,Dairy Cattle Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
152231,Dairy Cattle Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
152231,Dairy Cattle Farmer,45-2021.00,Animal Breeders,partial
152331,Mixed Cattle and Sheep Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
152331,Mixed Cattle and Sheep Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
152331,Mixed Cattle and Sheep Farmer,45-2021.00,Animal Breeders,partial
152431,Sheep Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
152431,Sheep Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
152431,Sheep Farmer,45-2021.00,Animal Breeders,partial
152931,Apiarist,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
152931,Apiarist,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
152931,Apiarist,45-2021.00,Animal Breeders,partial
152932,Goat Farmer,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",partial
152932,Goat Farmer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
152932,Goat Farmer,45-2021.00,Animal Breeders,partial
