anzsco_code,label_4digit,soc,soc_label,isco_codes,pct_unit_support,broad_group_match
3424,Cabler (Data and Telecommunications),49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",7422,100.0,True
3424,Cabler (Data and Telecommunications),49-2097.00,Audiovisual Equipment Installers and Repairers,7422,100.0,True
3424,Cabler (Data and Telecommunications),49-2098.00,Security and Fire Alarm Systems Installers,7422,100.0,True
3424,Cabler (Data and Telecommunications),49-9052.00,Telecommunications Line Installers and Repairers,7422,100.0,True
3511,Baker,51-3011.00,Bakers,7512,100.0,True
3512,Butcher or Smallgoods Maker,51-3021.00,Butchers and Meat Cutters,7511,100.0,True
3512,Butcher or Smallgoods Maker,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",7511,100.0,True
3512,Butcher or Smallgoods Maker,51-3023.00,Slaughterers and Meat Packers,7511,100.0,True
3513,Chef,35-1011.00,Chefs and Head Cooks,3434,100.0,False
3513,Chef,35-2013.00,"Cooks, Private Household",3434,100.0,False
3514,Cook,35-2012.00,"Cooks, Institution and Cafeteria",5120,100.0,True
3514,Cook,35-2014.00,"Cooks, Restaurant",5120,100.0,True
3611,Dog Handler or Trainer,33-9011.00,Animal Control Workers,5164,100.0,True
3611,Dog Handler or Trainer,39-2011.00,Animal Trainers,5164,100.0,True
3611,Dog Handler or Trainer,39-2021.00,Animal Caretakers,5164,100.0,True
3612,Shearer,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",6121,100.0,True
3612,Shearer,45-2021.00,Animal Breeders,6121,100.0,True
3612,Shearer,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",6121,100.0,True
3613,Veterinary Nurse,29-2056.00,Veterinary Technologists and Technicians,3240,100.0,True
3613,Veterinary Nurse,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,3240,100.0,True
3613,Veterinary Nurse,33-9011.00,Animal Control Workers,5164,100.0,True
3613,Veterinary Nurse,39-2011.00,Animal Trainers,5164,100.0,True
3613,Veterinary Nurse,39-2021.00,Animal Caretakers,5164,100.0,True
3621,Florist,51-9031.00,"Cutters and Trimmers, Hand",7549,100.0,True
3622,Gardener (General),37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",6113,100.0,False
3622,Gardener (General),37-3011.00,Landscaping and Groundskeeping Workers,6113,100.0,False
3622,Gardener (General),37-3013.00,Tree Trimmers and Pruners,6113,100.0,False
3622,Gardener (General),45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",6113,100.0,True
3623,Greenkeeper,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",6113,100.0,False
3623,Greenkeeper,37-3011.00,Landscaping and Groundskeeping Workers,6113,100.0,False
3623,Greenkeeper,37-3013.00,Tree Trimmers and Pruners,6113,100.0,False
3623,Greenkeeper,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",6113,100.0,True
3624,Nurseryperson,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",6113,100.0,False
3624,Nurseryperson,37-3011.00,Landscaping and Groundskeeping Workers,6113,100.0,False
3624,Nurseryperson,37-3013.00,Tree Trimmers and Pruners,6113,100.0,False
3624,Nurseryperson,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",6113,100.0,True
3911,Hairdresser,39-5011.00,Barbers,5141,100.0,True
3911,Hairdresser,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",5141,100.0,True
3911,Hairdresser,39-5093.00,Shampooers,5141,100.0,True
3921,Print Finisher,43-9071.00,"Office Machine Operators, Except Computer",7323,50.0,False
3921,Print Finisher,51-5112.00,Printing Press Operators,7322,50.0,True
3921,Print Finisher,51-5113.00,Print Binding and Finishing Workers,7323,50.0,True
3922,Graphic Pre-press Trades Worker,51-5111.00,Prepress Technicians and Workers,7321,100.0,True
3923,Printing Machinist,51-5112.00,Printing Press Operators,7322,100.0,True
3931,Canvas Goods Fabricator,51-6041.00,Shoe and Leather Workers and Repairers,7536,50.0,True
3931,Canvas Goods Fabricator,51-6051.00,"Sewers, Hand",7533,75.0,True
3932,Apparel Cutter,51-6052.00,"Tailors, Dressmakers, and Custom Sewers",7531,50.0,True
3932,Apparel Cutter,51-6092.00,Fabric and Apparel Patternmakers,7532,75.0,True
3933,Upholsterer,51-6093.00,Upholsterers,7534,100.0,True
3941,Cabinetmaker,51-7011.00,Cabinetmakers and Bench Carpenters,7522,100.0,True
3941,Cabinetmaker,51-7021.00,Furniture Finishers,7522,100.0,True
3941,Cabinetmaker,51-7031.00,"Model Makers, Wood",7522,100.0,True
3991,Boat Builder and Repairer,47-2011.00,Boilermakers,7213,50.0,True
3991,Boat Builder and Repairer,47-2031.00,Carpenters,7115,100.0,True
3991,Boat Builder and Repairer,47-2171.00,Reinforcing Iron and Rebar Workers,7214,50.0,True
3991,Boat Builder and Repairer,47-2211.00,Sheet Metal Workers,7213,50.0,True
3991,Boat Builder and Repairer,47-2221.00,Structural Iron and Steel Workers,7214,50.0,True
3991,Boat Builder and Repairer,47-3012.00,Helpers--Carpenters,7115,100.0,True
3991,Boat Builder and Repairer,49-9095.00,Manufactured Building and Mobile Home Installers,7115,100.0,True
3991,Boat Builder and Repairer,49-9096.00,Riggers,7215,100.0,True
3991,Boat Builder and Repairer,51-2041.00,Structural Metal Fabricators and Fitters,7214,50.0,True
3991,Boat Builder and Repairer,51-2051.00,Fiberglass Laminators and Fabricators,8142,50.0,True
3991,Boat Builder and Repairer,51-4192.00,"Layout Workers, Metal and Plastic",7213,50.0,True
3992,Chemical Plant Operator,51-8011.00,Nuclear Power Reactor Operators,3131,66.7,False
3992,Chemical Plant Operator,51-8012.00,Power Distributors and Dispatchers,3131,66.7,False
3992,Chemical Plant Operator,51-8013.00,Power Plant Operators,3131,66.7,False
3993,Gallery or Museum Technician,25-4013.00,Museum Technicians and Conservators,3433,100.0,True
3994,Jeweller,51-9071.00,Jewelers and Precious Stone and Metal Workers,7313,100.0,True
3994,Jeweller,51-9071.06,Gem and Diamond Workers,7313,100.0,True
3995,Broadcast Transmitter Operator,27-4011.00,Audio and Video Technicians,3521,62.5,False
3995,Broadcast Transmitter Operator,27-4012.00,Broadcast Technicians,3521,62.5,False
3995,Broadcast Transmitter Operator,27-4014.00,Sound Engineering Technicians,3521,62.5,False
3995,Broadcast Transmitter Operator,27-4031.00,"Camera Operators, Television, Video, and Film",3521,62.5,False
3995,Broadcast Transmitter Operator,39-3021.00,Motion Picture Projectionists,3521,62.5,False
3996,Signwriter,27-1012.00,Craft Artists,7316,100.0,False
3996,Signwriter,51-9194.00,Etchers and Engravers,7316,100.0,True
4111,Ambulance Officer,29-2042.00,Emergency Medical Technicians,3258,100.0,True
4111,Ambulance Officer,29-2043.00,Paramedics,3258,100.0,True
4111,Ambulance Officer,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3258,100.0,False
4111,Ambulance Officer,53-3031.00,Driver/Sales Workers,8322,50.0,True
4111,Ambulance Officer,53-3033.00,Light Truck Drivers,8322,50.0,True
4111,Ambulance Officer,53-3053.00,Shuttle Drivers and Chauffeurs,8322,50.0,True
4111,Ambulance Officer,53-3054.00,Taxi Drivers,8322,50.0,True
4111,Ambulance Officer,53-6021.00,Parking Attendants,8322,50.0,True
4112,Dental Hygienist,29-1024.00,Prosthodontists,3214,50.0,True
4112,Dental Hygienist,29-1292.00,Dental Hygienists,3251,50.0,True
4112,Dental Hygienist,29-2091.00,Orthotists and Prosthetists,3214,50.0,True
4112,Dental Hygienist,29-2092.00,Hearing Aid Specialists,3214,50.0,True
4112,Dental Hygienist,31-9091.00,Dental Assistants,3251,50.0,True
4112,Dental Hygienist,51-9081.00,Dental Laboratory Technicians,3214,50.0,False
4112,Dental Hygienist,51-9082.00,Medical Appliance Technicians,3214,50.0,False
4113,Diversional Therapist,29-1071.01,Anesthesiologist Assistants,3259,100.0,True
4113,Diversional Therapist,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",3259,100.0,True
4113,Diversional Therapist,29-1126.00,Respiratory Therapists,3259,100.0,True
4113,Diversional Therapist,29-1151.00,Nurse Anesthetists,3259,100.0,True
4113,Diversional Therapist,29-2031.00,Cardiovascular Technologists and Technicians,3259,100.0,True
4113,Diversional Therapist,29-2051.00,Dietetic Technicians,3259,100.0,True
4113,Diversional Therapist,29-2057.00,Ophthalmic Medical Technicians,3259,100.0,True
4113,Diversional Therapist,31-9099.01,Speech-Language Pathology Assistants,3259,100.0,True
4114,Enrolled Nurse,29-1071.00,Physician Assistants,3222,100.0,True
4114,Enrolled Nurse,29-2061.00,Licensed Practical and Licensed Vocational Nurses,3221,100.0,True
4114,Enrolled Nurse,29-9093.00,Surgical Assistants,3222,100.0,True
4114,Enrolled Nurse,29-9099.01,Midwives,3222,100.0,True
4114,Enrolled Nurse,31-1131.00,Nursing Assistants,3222,100.0,True
4114,Enrolled Nurse,31-9092.00,Medical Assistants,3222,100.0,True
4115,Aboriginal and Torres Strait Islander Health Worker,21-1021.00,"Child, Family, and School Social Workers",3412,50.0,True
4115,Aboriginal and Torres Strait Islander Health Worker,21-1093.00,Social and Human Service Assistants,3412,50.0,True
4115,Aboriginal and Torres Strait Islander Health Worker,21-1094.00,Community Health Workers,3253,50.0,True
4115,Aboriginal and Torres Strait Islander Health Worker,25-3021.00,Self-Enrichment Teachers,3412,50.0,True
4115,Aboriginal and Torres Strait Islander Health Worker,29-2053.00,Psychiatric Technicians,3412,50.0,True
4115,Aboriginal and Torres Strait Islander Health Worker,31-1122.00,Personal Care Aides,3412,50.0,True
4116,Massage Therapist,31-2021.00,Physical Therapist Assistants,3255,100.0,True
4116,Massage Therapist,31-9011.00,Massage Therapists,3255,100.0,True
4117,Community Worker,21-1021.00,"Child, Family, and School Social Workers",3412,83.3,True
4117,Community Worker,21-1093.00,Social and Human Service Assistants,3412,83.3,True
4117,Community Worker,25-3021.00,Self-Enrichment Teachers,3412,83.3,True
4117,Community Worker,29-2053.00,Psychiatric Technicians,3412,83.3,True
4117,Community Worker,31-1122.00,Personal Care Aides,3412,83.3,True
4211,Child Care Worker,33-9094.00,School Bus Monitors,5311,100.0,True
4211,Child Care Worker,39-9011.00,Childcare Workers,5311,100.0,True
4211,Child Care Worker,39-9011.01,Nannies,5311,100.0,True
4221,Aboriginal and Torres Strait Islander Education Worker,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",5312,83.3,False
4221,Aboriginal and Torres Strait Islander Education Worker,25-9043.00,"Teaching Assistants, Special Education",5312,83.3,False
4231,Aged or Disabled Carer,31-1121.00,Home Health Aides,5322,100.0,True
4231,Aged or Disabled Carer,31-1131.00,Nursing Assistants,5321,100.0,True
4231,Aged or Disabled Carer,31-1133.00,Psychiatric Aides,5321,100.0,True
4232,Dental Assistant,29-1292.00,Dental Hygienists,3251,100.0,True
4232,Dental Assistant,29-2099.08,Patient Representatives,5329,100.0,False
4232,Dental Assistant,31-1132.00,Orderlies,5329,100.0,True
4232,Dental Assistant,31-2022.00,Physical Therapist Aides,5329,100.0,True
4232,Dental Assistant,31-9091.00,Dental Assistants,3251,100.0,True
4232,Dental Assistant,31-9093.00,Medical Equipment Preparers,5329,100.0,True
4232,Dental Assistant,31-9097.00,Phlebotomists,5329,100.0,True
4233,Hospital Orderly,31-1131.00,Nursing Assistants,5321,50.0,True
4233,Hospital Orderly,31-1133.00,Psychiatric Aides,5321,50.0,True
4234,Child or Youth Residential Care Assistant,21-1021.00,"Child, Family, and School Social Workers",3412,66.7,True
4234,Child or Youth Residential Care Assistant,21-1093.00,Social and Human Service Assistants,3412,66.7,True
4234,Child or Youth Residential Care Assistant,25-3021.00,Self-Enrichment Teachers,3412,66.7,True
4234,Child or Youth Residential Care Assistant,29-2053.00,Psychiatric Technicians,3412,66.7,True
4234,Child or Youth Residential Care Assistant,31-1122.00,Personal Care Aides,3412,66.7,True
4234,Child or Youth Residential Care Assistant,33-9094.00,School Bus Monitors,5311,66.7,True
4234,Child or Youth Residential Care Assistant,39-9011.00,Childcare Workers,5311,66.7,True
4234,Child or Youth Residential Care Assistant,39-9011.01,Nannies,5311,66.7,True
4311,Bar Attendant,35-3011.00,Bartenders,5132,100.0,True
4311,Bar Attendant,35-3023.01,Baristas,5132,100.0,True
4312,Cafe Worker,35-3031.00,Waiters and Waitresses,5131,100.0,True
4312,Cafe Worker,35-3041.00,"Food Servers, Nonrestaurant",5246,100.0,True
4313,Gaming Worker,39-1013.00,First-Line Supervisors of Gambling Services Workers,4212,100.0,False
4313,Gaming Worker,39-1022.00,First-Line Supervisors of Personal Service Workers,1439,100.0,False
4313,Gaming Worker,39-3011.00,Gambling Dealers,4212,100.0,False
4313,Gaming Worker,39-3012.00,Gambling and Sports Book Writers and Runners,4212,100.0,False
4313,Gaming Worker,41-2012.00,Gambling Change Persons and Booth Cashiers,4212,100.0,True
4313,Gaming Worker,43-3041.00,Gambling Cage Workers,4212,100.0,True
4314,Hotel Service Manager,11-9081.00,Lodging Managers,1411,100.0,True
4314,Hotel Service Manager,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,5151,100.0,True
4315,Waiter,35-3031.00,Waiters and Waitresses,5131,100.0,True
4411,Defence Force Member - Other Ranks,33-3021.06,Intelligence Analysts,0310,100.0,True
4411,Defence Force Member - Other Ranks,43-5031.00,Public Safety Telecommunicators,0310,100.0,False
4411,Defence Force Member - Other Ranks,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0310,100.0,False
4411,Defence Force Member - Other Ranks,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0310,100.0,False
4411,Defence Force Member - Other Ranks,53-2012.00,Commercial Pilots,0310,100.0,False
4412,Emergency Service Worker,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,5411,50.0,True
4412,Emergency Service Worker,33-2011.00,Firefighters,5411,50.0,True
4412,Emergency Service Worker,33-3041.00,Parking Enforcement Workers,5419,50.0,True
4412,Emergency Service Worker,33-9091.00,Crossing Guards and Flaggers,5419,50.0,True
4412,Emergency Service Worker,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",5419,50.0,True
4413,Detective,33-3021.00,Detectives and Criminal Investigators,3355,100.0,True
4413,Detective,33-3051.00,Police and Sheriff's Patrol Officers,5412,100.0,True
4413,Detective,33-3052.00,Transit and Railroad Police,5412,100.0,True
4421,Prison Officer,33-3012.00,Correctional Officers and Jailers,5413,100.0,True
4422,"Alarm, Security or Surveillance Monitor",13-1199.07,Security Management Specialists,5414,62.5,False
4422,"Alarm, Security or Surveillance Monitor",33-1091.00,First-Line Supervisors of Security Workers,5414,62.5,True
4422,"Alarm, Security or Surveillance Monitor",33-9032.00,Security Guards,5414,62.5,True
4422,"Alarm, Security or Surveillance Monitor",33-9099.02,Retail Loss Prevention Specialists,5414,62.5,True
4511,Beauty Therapist,39-5091.00,"Makeup Artists, Theatrical and Performance",5142,100.0,True
4511,Beauty Therapist,39-5092.00,Manicurists and Pedicurists,5142,100.0,True
4511,Beauty Therapist,39-5094.00,Skincare Specialists,5142,100.0,True
4512,Driving Instructor,25-3099.00,"Teachers and Instructors, All Other",5165,100.0,False
4513,Funeral Director,11-9171.00,Funeral Home Managers,5163,100.0,False
4513,Funeral Director,39-4011.00,Embalmers,5163,100.0,True
4513,Funeral Director,39-4012.00,Crematory Operators,5163,100.0,True
4513,Funeral Director,39-4021.00,Funeral Attendants,5163,100.0,True
4513,Funeral Director,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",5163,100.0,True
4514,Gallery or Museum Guide,19-1031.03,Park Naturalists,5113,100.0,False
4514,Gallery or Museum Guide,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5113,100.0,True
4514,Gallery or Museum Guide,39-7011.00,Tour Guides and Escorts,5113,100.0,True
4515,Natural Remedy Consultant,29-1291.00,Acupuncturists,3230,66.7,True
4516,Tourist Information Officer,39-7012.00,Travel Guides,4221,100.0,False
4516,Tourist Information Officer,41-3041.00,Travel Agents,4221,100.0,True
4516,Tourist Information Officer,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,4221,100.0,True
4517,Flight Attendant,53-1044.00,First-Line Supervisors of Passenger Attendants,5111,100.0,False
4517,Flight Attendant,53-2031.00,Flight Attendants,5111,100.0,False
4517,Flight Attendant,53-6061.00,Passenger Attendants,5111,100.0,False
4518,Civil Celebrant,31-1122.00,Personal Care Aides,5169,57.1,True
4518,Civil Celebrant,31-1132.00,Orderlies,5169,57.1,True
4518,Civil Celebrant,33-9093.00,Transportation Security Screeners,5169,57.1,True
4518,Civil Celebrant,35-3011.00,Bartenders,5169,57.1,True
4518,Civil Celebrant,35-3023.00,Fast Food and Counter Workers,5169,57.1,True
4518,Civil Celebrant,35-9021.00,Dishwashers,5169,57.1,True
4518,Civil Celebrant,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5169,57.1,True
4518,Civil Celebrant,39-1022.00,First-Line Supervisors of Personal Service Workers,5169,57.1,True
4518,Civil Celebrant,53-3051.00,"Bus Drivers, School",5169,57.1,False
4521,Fitness Instructor,29-1128.00,Exercise Physiologists,3423,100.0,True
4521,Fitness Instructor,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",3423,100.0,False
4521,Fitness Instructor,39-9032.00,Recreation Workers,3423,100.0,False
4522,Bungy Jump Master,29-1128.00,Exercise Physiologists,3423,100.0,True
4522,Bungy Jump Master,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",3423,100.0,False
4522,Bungy Jump Master,39-9032.00,Recreation Workers,3423,100.0,False
4523,Diving Instructor (Open Water),27-2022.00,Coaches and Scouts,3422,90.9,False
4523,Diving Instructor (Open Water),27-2023.00,"Umpires, Referees, and Other Sports Officials",3422,90.9,False
4523,Diving Instructor (Open Water),39-9031.00,Exercise Trainers and Group Fitness Instructors,3422,90.9,False
4524,Footballer,27-2021.00,Athletes and Sports Competitors,3421,80.0,False
5111,Contract Administrator,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3339,100.0,True
5111,Contract Administrator,41-3011.00,Advertising Sales Agents,3339,100.0,False
5121,Office Manager,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,3341,100.0,False
5122,Health Practice Manager,11-9111.00,Medical and Health Services Managers,1342,50.0,True
5122,Health Practice Manager,31-9094.00,Medical Transcriptionists,3344,50.0,True
5122,Health Practice Manager,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,3341,50.0,False
5122,Health Practice Manager,43-4031.00,"Court, Municipal, and License Clerks",3342,50.0,False
5122,Health Practice Manager,43-6012.00,Legal Secretaries and Administrative Assistants,3342,50.0,False
5122,Health Practice Manager,43-6013.00,Medical Secretaries and Administrative Assistants,3344,50.0,False
5211,Personal Assistant,27-3092.00,Court Reporters and Simultaneous Captioners,3343,100.0,False
5211,Personal Assistant,43-3061.00,Procurement Clerks,3343,100.0,False
5211,Personal Assistant,43-6011.00,Executive Secretaries and Executive Administrative Assistants,3343,100.0,False
5212,Secretary (General),27-3092.00,Court Reporters and Simultaneous Captioners,3343,50.0,False
5212,Secretary (General),43-3061.00,Procurement Clerks,3343,50.0,False
5212,Secretary (General),43-4031.00,"Court, Municipal, and License Clerks",3342,50.0,False
5212,Secretary (General),43-6011.00,Executive Secretaries and Executive Administrative Assistants,3343,50.0,False
5212,Secretary (General),43-6012.00,Legal Secretaries and Administrative Assistants,3342,50.0,False
5212,Secretary (General),43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4120,50.0,True
5311,General Clerk,43-9061.00,"Office Clerks, General",4110,100.0,True
5411,Call or Contact Centre Team Leader,41-9041.00,Telemarketers,4222,50.0,True
5411,Call or Contact Centre Team Leader,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,3341,50.0,False
5411,Call or Contact Centre Team Leader,43-2021.00,Telephone Operators,4222,50.0,True
5411,Call or Contact Centre Team Leader,43-4051.00,Customer Service Representatives,4222,50.0,True
5411,Call or Contact Centre Team Leader,43-4171.00,Receptionists and Information Clerks,4222,50.0,True
5412,Information Officer,43-4021.00,Correspondence Clerks,4225,100.0,True
5412,Information Officer,43-4051.00,Customer Service Representatives,4225,100.0,True
5412,Information Officer,43-4151.00,Order Clerks,4225,100.0,True
5421,Receptionist (General),43-4171.00,Receptionists and Information Clerks,4226,50.0,True
5511,Accounts Clerk,43-3021.00,Billing and Posting Clerks,4311,100.0,True
5511,Accounts Clerk,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",4311,100.0,True
5512,Bookkeeper,11-2033.00,Fundraising Managers,3313,100.0,False
5512,Bookkeeper,11-9121.01,Clinical Research Coordinators,3313,100.0,False
5512,Bookkeeper,13-1131.00,Fundraisers,3313,100.0,True
5512,Bookkeeper,13-2011.00,Accountants and Auditors,3313,100.0,True
5512,Bookkeeper,43-3021.00,Billing and Posting Clerks,3313; 4311,100.0,True
5512,Bookkeeper,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",3313; 4311,100.0,True
5512,Bookkeeper,43-3051.00,Payroll and Timekeeping Clerks,3313,100.0,False
5513,Payroll Clerk,43-3051.00,Payroll and Timekeeping Clerks,4313,100.0,True
5521,Bank Worker,43-3071.00,Tellers,4211,100.0,True
5521,Bank Worker,43-5051.00,Postal Service Clerks,4211,100.0,True
5522,Credit or Loans Officer (Aus) / Finance Clerk (NZ) ,13-2041.00,Credit Analysts,3312,100.0,True
5522,Credit or Loans Officer (Aus) / Finance Clerk (NZ) ,13-2071.00,Credit Counselors,3312,100.0,True
5522,Credit or Loans Officer (Aus) / Finance Clerk (NZ) ,13-2072.00,Loan Officers,3312,100.0,True
5522,Credit or Loans Officer (Aus) / Finance Clerk (NZ) ,43-4041.00,"Credit Authorizers, Checkers, and Clerks",3312,100.0,False
5522,Credit or Loans Officer (Aus) / Finance Clerk (NZ) ,43-4131.00,Loan Interviewers and Clerks,3312,100.0,False
5522,Credit or Loans Officer (Aus) / Finance Clerk (NZ) ,43-4141.00,New Accounts Clerks,3312,100.0,False
5523,Bookmaker,43-4011.00,Brokerage Clerks,4312,75.0,True
5523,Bookmaker,43-9041.00,Insurance Claims and Policy Processing Clerks,4312,75.0,True
5611,Betting Agency Counter Clerk,39-1013.00,First-Line Supervisors of Gambling Services Workers,4212,100.0,False
5611,Betting Agency Counter Clerk,39-3011.00,Gambling Dealers,4212,100.0,False
5611,Betting Agency Counter Clerk,39-3012.00,Gambling and Sports Book Writers and Runners,4212,100.0,False
5611,Betting Agency Counter Clerk,41-2012.00,Gambling Change Persons and Booth Cashiers,4212,100.0,True
5611,Betting Agency Counter Clerk,43-3041.00,Gambling Cage Workers,4212,100.0,True
5612,Courier,39-6011.00,Baggage Porters and Bellhops,9621,50.0,False
5612,Courier,43-5021.00,Couriers and Messengers,8321; 9331; 9621,50.0,False
5612,Courier,43-5052.00,Postal Service Mail Carriers,4412; 9331,50.0,True
5612,Courier,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4412,50.0,True
5612,Courier,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",4412; 9331,50.0,True
5612,Courier,49-3091.00,Bicycle Repairers,9331,50.0,False
5612,Courier,53-3031.00,Driver/Sales Workers,8321; 8322; 9331,100.0,True
5612,Courier,53-3033.00,Light Truck Drivers,8321; 8322,100.0,True
5612,Courier,53-3053.00,Shuttle Drivers and Chauffeurs,8322,100.0,True
5612,Courier,53-3054.00,Taxi Drivers,8321; 8322,100.0,True
5612,Courier,53-6021.00,Parking Attendants,8322,100.0,True
5613,Filing or Registry Clerk,15-2051.02,Clinical Data Managers,3252,100.0,True
5613,Filing or Registry Clerk,29-2072.00,Medical Records Specialists,3252,100.0,True
5613,Filing or Registry Clerk,29-9021.00,Health Information Technologists and Medical Registrars,3252,100.0,True
5613,Filing or Registry Clerk,43-4071.00,File Clerks,4415,100.0,True
5614,Mail Clerk,43-5052.00,Postal Service Mail Carriers,4412,100.0,True
5614,Mail Clerk,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4412,100.0,True
5614,Mail Clerk,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",4412,100.0,True
5615,Survey Interviewer,43-4111.00,"Interviewers, Except Eligibility and Loan",4227,100.0,True
5616,Switchboard Operator,43-2011.00,"Switchboard Operators, Including Answering Service",4223,100.0,True
5616,Switchboard Operator,43-2021.00,Telephone Operators,4223,100.0,True
5616,Switchboard Operator,43-5031.00,Public Safety Telecommunicators,4223,100.0,True
5619,Classified Advertising Clerk,11-2011.00,Advertising and Promotions Managers,4419,50.0,False
5619,Classified Advertising Clerk,11-2033.00,Fundraising Managers,3313,50.0,False
5619,Classified Advertising Clerk,11-9121.01,Clinical Research Coordinators,3313,50.0,False
5619,Classified Advertising Clerk,13-1041.00,Compliance Officers,3354,50.0,True
5619,Classified Advertising Clerk,13-1131.00,Fundraisers,3313,50.0,True
5619,Classified Advertising Clerk,13-2011.00,Accountants and Auditors,3313,50.0,True
5619,Classified Advertising Clerk,43-3021.00,Billing and Posting Clerks,3313,50.0,False
5619,Classified Advertising Clerk,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",3313,50.0,False
5619,Classified Advertising Clerk,43-3051.00,Payroll and Timekeeping Clerks,3313,50.0,False
5619,Classified Advertising Clerk,43-4011.00,Brokerage Clerks,4312,50.0,True
5619,Classified Advertising Clerk,43-4021.00,Correspondence Clerks,4419,50.0,True
5619,Classified Advertising Clerk,43-5011.00,Cargo and Freight Agents,4323,50.0,True
5619,Classified Advertising Clerk,43-5011.01,Freight Forwarders,4323,50.0,True
5619,Classified Advertising Clerk,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",4323,50.0,True
5619,Classified Advertising Clerk,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4419,50.0,True
5619,Classified Advertising Clerk,43-9022.00,Word Processors and Typists,4419,50.0,True
5619,Classified Advertising Clerk,43-9041.00,Insurance Claims and Policy Processing Clerks,4312,50.0,True
5619,Classified Advertising Clerk,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",4419,50.0,True
5619,Classified Advertising Clerk,43-9061.00,"Office Clerks, General",4419,50.0,True
5619,Classified Advertising Clerk,43-9081.00,Proofreaders and Copy Markers,4413,50.0,True
5619,Classified Advertising Clerk,43-9111.00,Statistical Assistants,3314,50.0,False
5619,Classified Advertising Clerk,53-1041.00,Aircraft Cargo Handling Supervisors,4323,50.0,False
5911,Production Clerk,43-5071.00,"Shipping, Receiving, and Inventory Clerks",4321,80.0,True
5911,Production Clerk,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",4321,80.0,True
5912,Despatching and Receiving Clerk,13-1041.08,Customs Brokers,3331,50.0,True
5912,Despatching and Receiving Clerk,43-5011.00,Cargo and Freight Agents,4323,50.0,True
5912,Despatching and Receiving Clerk,43-5011.01,Freight Forwarders,4323,50.0,True
5912,Despatching and Receiving Clerk,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",4323,50.0,True
5912,Despatching and Receiving Clerk,53-1041.00,Aircraft Cargo Handling Supervisors,4323,50.0,False
5991,Conveyancer,23-1012.00,Judicial Law Clerks,3411,100.0,False
5991,Conveyancer,23-2011.00,Paralegals and Legal Assistants,3411,100.0,False
5991,Conveyancer,33-3011.00,Bailiffs,3411,100.0,True
5991,Conveyancer,33-9021.00,Private Detectives and Investigators,3411,100.0,True
5992,Clerk of Court,23-1012.00,Judicial Law Clerks,3411,100.0,False
