month,state_name,region_code,region_name,region_level,anzsco2_code,anzsco2_name,vacancy_3m_moving_average
2021-02,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2021-02,TAS,603,South East,SA4,26,ICT Professionals,1
2021-02,TAS,604,West and North West,SA4,26,ICT Professionals,2
2021-02,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,28
2021-02,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,5
2021-02,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1037
2021-03,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4384
2021-03,NSW,101,Capital Region,SA4,26,ICT Professionals,8
2021-03,NSW,103,Central West,SA4,26,ICT Professionals,9
2021-03,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,4
2021-03,NSW,105,Far West and Orana,SA4,26,ICT Professionals,12
2021-03,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,30
2021-03,NSW,107,Illawarra,SA4,26,ICT Professionals,19
2021-03,NSW,108,Mid North Coast,SA4,26,ICT Professionals,17
2021-03,NSW,109,Murray,SA4,26,ICT Professionals,10
2021-03,NSW,110,New England and North West,SA4,26,ICT Professionals,3
2021-03,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,48
2021-03,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,7
2021-03,NSW,113,Riverina,SA4,26,ICT Professionals,6
2021-03,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,8
2021-03,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3105
2021-03,VIC,201,Ballarat,SA4,26,ICT Professionals,10
2021-03,VIC,202,Bendigo,SA4,26,ICT Professionals,6
2021-03,VIC,203,Geelong,SA4,26,ICT Professionals,27
2021-03,VIC,204,Hume,SA4,26,ICT Professionals,5
2021-03,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,6
2021-03,VIC,215,North West,SA4,26,ICT Professionals,5
2021-03,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2021-03,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2021-03,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1445
2021-03,QLD,306,Cairns,SA4,26,ICT Professionals,13
2021-03,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2021-03,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,5
2021-03,QLD,309,Gold Coast,SA4,26,ICT Professionals,91
2021-03,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,10
2021-03,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2021-03,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,27
2021-03,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2021-03,QLD,318,Townsville,SA4,26,ICT Professionals,11
2021-03,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2021-03,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,423
2021-03,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2021-03,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2021-03,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2021-03,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,663
2021-03,WA,501,Bunbury,SA4,26,ICT Professionals,3
2021-03,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,6
2021-03,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,5
2021-03,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,2
2021-03,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,33
2021-03,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2021-03,TAS,603,South East,SA4,26,ICT Professionals,1
2021-03,TAS,604,West and North West,SA4,26,ICT Professionals,2
2021-03,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,31
2021-03,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,6
2021-03,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1130
2021-04,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4784
2021-04,NSW,101,Capital Region,SA4,26,ICT Professionals,7
2021-04,NSW,103,Central West,SA4,26,ICT Professionals,9
2021-04,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,3
2021-04,NSW,105,Far West and Orana,SA4,26,ICT Professionals,10
2021-04,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,31
2021-04,NSW,107,Illawarra,SA4,26,ICT Professionals,20
2021-04,NSW,108,Mid North Coast,SA4,26,ICT Professionals,16
2021-04,NSW,109,Murray,SA4,26,ICT Professionals,8
2021-04,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2021-04,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,54
2021-04,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,6
2021-04,NSW,113,Riverina,SA4,26,ICT Professionals,6
2021-04,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,8
2021-04,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3415
2021-04,VIC,201,Ballarat,SA4,26,ICT Professionals,12
2021-04,VIC,202,Bendigo,SA4,26,ICT Professionals,9
2021-04,VIC,203,Geelong,SA4,26,ICT Professionals,29
2021-04,VIC,204,Hume,SA4,26,ICT Professionals,5
2021-04,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,6
2021-04,VIC,215,North West,SA4,26,ICT Professionals,5
2021-04,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2021-04,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2021-04,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1534
2021-04,QLD,306,Cairns,SA4,26,ICT Professionals,12
2021-04,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2021-04,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,6
2021-04,QLD,309,Gold Coast,SA4,26,ICT Professionals,96
2021-04,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,9
2021-04,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2021-04,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,26
2021-04,QLD,317,Toowoomba,SA4,26,ICT Professionals,7
2021-04,QLD,318,Townsville,SA4,26,ICT Professionals,10
2021-04,QLD,319,Wide Bay,SA4,26,ICT Professionals,7
2021-04,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,473
2021-04,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2021-04,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2021-04,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2021-04,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,683
2021-04,WA,501,Bunbury,SA4,26,ICT Professionals,3
2021-04,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,6
2021-04,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2021-04,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2021-04,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,34
2021-04,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2021-04,TAS,603,South East,SA4,26,ICT Professionals,1
2021-04,TAS,604,West and North West,SA4,26,ICT Professionals,2
2021-04,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,31
2021-04,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,5
2021-04,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1138
2021-05,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4946
2021-05,NSW,101,Capital Region,SA4,26,ICT Professionals,7
2021-05,NSW,103,Central West,SA4,26,ICT Professionals,9
2021-05,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,5
2021-05,NSW,105,Far West and Orana,SA4,26,ICT Professionals,14
2021-05,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,34
2021-05,NSW,107,Illawarra,SA4,26,ICT Professionals,21
2021-05,NSW,108,Mid North Coast,SA4,26,ICT Professionals,15
2021-05,NSW,109,Murray,SA4,26,ICT Professionals,7
2021-05,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2021-05,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,58
2021-05,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,6
2021-05,NSW,113,Riverina,SA4,26,ICT Professionals,6
2021-05,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,8
2021-05,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3596
2021-05,VIC,201,Ballarat,SA4,26,ICT Professionals,12
2021-05,VIC,202,Bendigo,SA4,26,ICT Professionals,9
2021-05,VIC,203,Geelong,SA4,26,ICT Professionals,30
2021-05,VIC,204,Hume,SA4,26,ICT Professionals,6
2021-05,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,7
2021-05,VIC,215,North West,SA4,26,ICT Professionals,4
2021-05,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2021-05,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,9
2021-05,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1528
2021-05,QLD,306,Cairns,SA4,26,ICT Professionals,9
2021-05,QLD,308,Central Queensland,SA4,26,ICT Professionals,8
2021-05,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,5
2021-05,QLD,309,Gold Coast,SA4,26,ICT Professionals,85
2021-05,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,7
2021-05,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2021-05,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,30
2021-05,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2021-05,QLD,318,Townsville,SA4,26,ICT Professionals,7
2021-05,QLD,319,Wide Bay,SA4,26,ICT Professionals,6
2021-05,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,498
2021-05,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,3
2021-05,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2021-05,SA,407,South Australia - South East,SA4,26,ICT Professionals,0
2021-05,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,708
2021-05,WA,501,Bunbury,SA4,26,ICT Professionals,3
2021-05,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,5
2021-05,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,6
2021-05,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2021-05,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,35
2021-05,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2021-05,TAS,603,South East,SA4,26,ICT Professionals,1
2021-05,TAS,604,West and North West,SA4,26,ICT Professionals,2
2021-05,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,32
2021-05,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,7
2021-05,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1085
2021-06,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4870
2021-06,NSW,101,Capital Region,SA4,26,ICT Professionals,8
2021-06,NSW,103,Central West,SA4,26,ICT Professionals,9
2021-06,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,4
2021-06,NSW,105,Far West and Orana,SA4,26,ICT Professionals,16
2021-06,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,38
2021-06,NSW,107,Illawarra,SA4,26,ICT Professionals,23
2021-06,NSW,108,Mid North Coast,SA4,26,ICT Professionals,12
2021-06,NSW,109,Murray,SA4,26,ICT Professionals,8
2021-06,NSW,110,New England and North West,SA4,26,ICT Professionals,6
2021-06,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,66
2021-06,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,7
2021-06,NSW,113,Riverina,SA4,26,ICT Professionals,7
2021-06,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,8
2021-06,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3633
2021-06,VIC,201,Ballarat,SA4,26,ICT Professionals,14
2021-06,VIC,202,Bendigo,SA4,26,ICT Professionals,7
2021-06,VIC,203,Geelong,SA4,26,ICT Professionals,24
2021-06,VIC,204,Hume,SA4,26,ICT Professionals,5
2021-06,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,7
2021-06,VIC,215,North West,SA4,26,ICT Professionals,5
2021-06,VIC,216,Shepparton,SA4,26,ICT Professionals,4
2021-06,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2021-06,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1451
2021-06,QLD,306,Cairns,SA4,26,ICT Professionals,9
2021-06,QLD,308,Central Queensland,SA4,26,ICT Professionals,5
2021-06,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,6
2021-06,QLD,309,Gold Coast,SA4,26,ICT Professionals,80
2021-06,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,7
2021-06,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,5
2021-06,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,28
2021-06,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2021-06,QLD,318,Townsville,SA4,26,ICT Professionals,9
2021-06,QLD,319,Wide Bay,SA4,26,ICT Professionals,6
2021-06,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,496
2021-06,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,3
2021-06,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2021-06,SA,407,South Australia - South East,SA4,26,ICT Professionals,0
2021-06,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,699
2021-06,WA,501,Bunbury,SA4,26,ICT Professionals,2
2021-06,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,5
2021-06,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,4
2021-06,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2021-06,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,34
2021-06,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2021-06,TAS,603,South East,SA4,26,ICT Professionals,1
2021-06,TAS,604,West and North West,SA4,26,ICT Professionals,2
2021-06,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,33
2021-06,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,6
2021-06,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1074
2021-07,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,5128
2021-07,NSW,101,Capital Region,SA4,26,ICT Professionals,9
2021-07,NSW,103,Central West,SA4,26,ICT Professionals,12
2021-07,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,5
2021-07,NSW,105,Far West and Orana,SA4,26,ICT Professionals,21
2021-07,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,38
2021-07,NSW,107,Illawarra,SA4,26,ICT Professionals,27
2021-07,NSW,108,Mid North Coast,SA4,26,ICT Professionals,13
2021-07,NSW,109,Murray,SA4,26,ICT Professionals,10
2021-07,NSW,110,New England and North West,SA4,26,ICT Professionals,6
2021-07,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,64
2021-07,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,8
2021-07,NSW,113,Riverina,SA4,26,ICT Professionals,6
2021-07,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,10
2021-07,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3887
2021-07,VIC,201,Ballarat,SA4,26,ICT Professionals,14
2021-07,VIC,202,Bendigo,SA4,26,ICT Professionals,3
2021-07,VIC,203,Geelong,SA4,26,ICT Professionals,24
2021-07,VIC,204,Hume,SA4,26,ICT Professionals,5
2021-07,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,8
2021-07,VIC,215,North West,SA4,26,ICT Professionals,6
2021-07,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2021-07,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2021-07,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1537
2021-07,QLD,306,Cairns,SA4,26,ICT Professionals,11
2021-07,QLD,308,Central Queensland,SA4,26,ICT Professionals,6
2021-07,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,6
2021-07,QLD,309,Gold Coast,SA4,26,ICT Professionals,80
2021-07,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2021-07,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,5
2021-07,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,27
2021-07,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2021-07,QLD,318,Townsville,SA4,26,ICT Professionals,10
2021-07,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2021-07,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,540
2021-07,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2021-07,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2021-07,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2021-07,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,759
2021-07,WA,501,Bunbury,SA4,26,ICT Professionals,4
2021-07,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,7
2021-07,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,3
2021-07,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2021-07,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,36
2021-07,TAS,602,Launceston and North East,SA4,26,ICT Professionals,4
2021-07,TAS,603,South East,SA4,26,ICT Professionals,3
2021-07,TAS,604,West and North West,SA4,26,ICT Professionals,2
2021-07,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,35
2021-07,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,6
2021-07,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1142
2021-08,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,5428
2021-08,NSW,101,Capital Region,SA4,26,ICT Professionals,9
2021-08,NSW,103,Central West,SA4,26,ICT Professionals,11
2021-08,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,5
2021-08,NSW,105,Far West and Orana,SA4,26,ICT Professionals,21
2021-08,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,39
2021-08,NSW,107,Illawarra,SA4,26,ICT Professionals,26
2021-08,NSW,108,Mid North Coast,SA4,26,ICT Professionals,11
2021-08,NSW,109,Murray,SA4,26,ICT Professionals,14
2021-08,NSW,110,New England and North West,SA4,26,ICT Professionals,6
2021-08,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,67
2021-08,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,9
2021-08,NSW,113,Riverina,SA4,26,ICT Professionals,5
2021-08,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,9
2021-08,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,4101
2021-08,VIC,201,Ballarat,SA4,26,ICT Professionals,14
2021-08,VIC,202,Bendigo,SA4,26,ICT Professionals,4
2021-08,VIC,203,Geelong,SA4,26,ICT Professionals,28
2021-08,VIC,204,Hume,SA4,26,ICT Professionals,5
2021-08,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,9
2021-08,VIC,215,North West,SA4,26,ICT Professionals,7
2021-08,VIC,216,Shepparton,SA4,26,ICT Professionals,5
2021-08,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,10
2021-08,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1639
2021-08,QLD,306,Cairns,SA4,26,ICT Professionals,13
2021-08,QLD,308,Central Queensland,SA4,26,ICT Professionals,7
2021-08,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,6
2021-08,QLD,309,Gold Coast,SA4,26,ICT Professionals,84
2021-08,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,9
2021-08,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,6
2021-08,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,26
2021-08,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
2021-08,QLD,318,Townsville,SA4,26,ICT Professionals,12
2021-08,QLD,319,Wide Bay,SA4,26,ICT Professionals,7
2021-08,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,582
2021-08,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2021-08,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2021-08,SA,407,South Australia - South East,SA4,26,ICT Professionals,2
2021-08,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,802
2021-08,WA,501,Bunbury,SA4,26,ICT Professionals,5
2021-08,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,8
2021-08,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,4
2021-08,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2021-08,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,35
2021-08,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2021-08,TAS,603,South East,SA4,26,ICT Professionals,9
2021-08,TAS,604,West and North West,SA4,26,ICT Professionals,1
2021-08,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,34
2021-08,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,4
2021-08,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1200
2021-09,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,5785
2021-09,NSW,101,Capital Region,SA4,26,ICT Professionals,8
2021-09,NSW,103,Central West,SA4,26,ICT Professionals,14
2021-09,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,6
2021-09,NSW,105,Far West and Orana,SA4,26,ICT Professionals,25
2021-09,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,41
2021-09,NSW,107,Illawarra,SA4,26,ICT Professionals,28
2021-09,NSW,108,Mid North Coast,SA4,26,ICT Professionals,12
2021-09,NSW,109,Murray,SA4,26,ICT Professionals,14
2021-09,NSW,110,New England and North West,SA4,26,ICT Professionals,7
2021-09,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,69
2021-09,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,8
2021-09,NSW,113,Riverina,SA4,26,ICT Professionals,5
2021-09,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,10
2021-09,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,4231
2021-09,VIC,201,Ballarat,SA4,26,ICT Professionals,12
2021-09,VIC,202,Bendigo,SA4,26,ICT Professionals,5
2021-09,VIC,203,Geelong,SA4,26,ICT Professionals,32
2021-09,VIC,204,Hume,SA4,26,ICT Professionals,5
2021-09,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,8
2021-09,VIC,215,North West,SA4,26,ICT Professionals,7
2021-09,VIC,216,Shepparton,SA4,26,ICT Professionals,4
2021-09,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,11
2021-09,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1736
2021-09,QLD,306,Cairns,SA4,26,ICT Professionals,12
2021-09,QLD,308,Central Queensland,SA4,26,ICT Professionals,7
2021-09,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,6
2021-09,QLD,309,Gold Coast,SA4,26,ICT Professionals,89
2021-09,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,9
2021-09,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,5
2021-09,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,25
2021-09,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
